,code,venue,category,name,vLat,vLong
3410,BK88,Jentana's Pizza,Pizza Place,Borough Park,40.63740975260202,-73.99922499908784
3411,BK88,J & V Pizzeria,Pizza Place,Borough Park,40.619841119118966,-73.98953923796894
3412,BK88,The Loft Steakhouse,Steakhouse,Borough Park,40.63988553893166,-73.98675432996593
3413,BK88,Gino's Pizza,Pizza Place,Borough Park,40.639865498011865,-73.98713896944265
3414,BK88,Silver Star Restaurant,Chinese Restaurant,Borough Park,40.620417089958046,-73.98882794517985
3415,BK88,Sub express,Fast Food Restaurant,Borough Park,40.63298378888157,-73.99421568998389
3416,BK88,Dagan Pizza & Dairy Restaurant,Pizza Place,Borough Park,40.63126305944451,-73.98538657826741
3417,BK88,D&D Coffee Shop,Diner,Borough Park,40.64017436016905,-73.99505694342034
3418,BK88,Caffé Bene,Café,Borough Park,40.620030521486115,-73.9891354711205
3419,BK88,AJ's Pizzeria,Pizza Place,Borough Park,40.64051677426242,-73.99444173295893
3420,BK88,Mendelsohn's Pizza,Pizza Place,Borough Park,40.63057385800791,-73.9777389770851
3421,BK88,Sushi K Bar,Sushi Restaurant,Borough Park,40.63566974902321,-73.97734118361574
3422,BK88,Jin Jin Hong Kong Cafe 津津香港茶餐廳,Asian Restaurant,Borough Park,40.62036234420839,-73.98905602259754
3423,BK88,Kuho Sushi,Sushi Restaurant,Borough Park,40.6206604018997,-73.992304798904
3424,BK88,Randazzo's Pizza,Pizza Place,Borough Park,40.6358149086407,-73.97572268997348
3425,BK88,Corner Cafe,Café,Borough Park,40.63548043033804,-73.9788927396534
3426,BK88,Gabby's Coffee Shop,Breakfast Spot,Borough Park,40.63562220208597,-73.97789953613402
3427,BK88,McDonald Avenue Diner,Diner,Borough Park,40.62620394843317,-73.97629672792725
3428,BK88,Deli 52,Deli / Bodega,Borough Park,40.63351593352065,-73.9937797915624
3429,BK88,La Strada Pizzeria & Restaurant,Pizza Place,Borough Park,40.63787130143007,-73.99984195063007
3430,BK88,Subway,Sandwich Place,Borough Park,40.640842,-73.99362
3431,BK88,Dunkin',Donut Shop,Borough Park,40.624598,-73.99968
3432,BK88,Good Day Seafood Restaurant,Chinese Restaurant,Borough Park,40.62083433011701,-73.98868475501934
3433,BK88,3 In 1 Kitchen,Sandwich Place,Borough Park,40.6384177071601,-73.99781240320078
3434,BK88,Glatt A La Carte,Steakhouse,Borough Park,40.626554706635595,-73.98243516683578
3435,BK88,Spoons,Restaurant,Borough Park,40.63436380019326,-73.9926243715797
3436,BK88,Milk 'n' Honey,Pizza Place,Borough Park,40.639631273740854,-73.99862712341401
3437,BK88,Sbarro,Pizza Place,Borough Park,40.620453,-73.992395
3438,BK88,Dale Bagels,Bagel Shop,Borough Park,40.62080997574509,-73.98843340386655
3439,BK88,Dunkin',Donut Shop,Borough Park,40.62658501802321,-73.9766667041144
3440,BK88,Shlomy's Heimshe Bakery,Bakery,Borough Park,40.633837,-73.982598
3441,BK88,Fay Wong Cafe Bakery 輝煌,Chinese Restaurant,Borough Park,40.62067709293358,-73.98861891199293
3442,BK88,Dunkin',Donut Shop,Borough Park,40.61991690098762,-73.98908282077838
3443,BK88,Korns Kosher Bread Basket,Bakery,Borough Park,40.638377,-73.988652
3444,BK88,U & I Restaurant,Diner,Borough Park,40.630582698078086,-73.97741579469607
3445,BK88,mi casa deli,Mexican Restaurant,Borough Park,40.631497,-73.977389
3446,BK88,Naim Pizza,Pizza Place,Borough Park,40.637852933333335,-73.98195338333333
3447,BK88,Yossi bakery,Bakery,Borough Park,40.63974907215047,-73.9878495820916
3448,BK88,Twin Towers Express Bagels,Bagel Shop,Borough Park,40.62995907924737,-73.9770427390049
3449,BK88,Nesher Fine Foods,Sandwich Place,Borough Park,40.63985924725121,-73.98728142014077
3450,BK88,American Grocery & Deli,Deli / Bodega,Borough Park,40.63548802268235,-73.97789896137375
3451,BK88,Glatt Kosher Family Chinese,Chinese Restaurant,Borough Park,40.63106102539125,-73.9761531417446
3452,BK88,Family Garden Chinese Take-Out,Chinese Restaurant,Borough Park,40.63563012966018,-73.97756222908636
3453,BK88,House Of Weinies Hotdog Truck,Food Truck,Borough Park,40.63995,-73.993337
3454,BK88,Euphoria Palace,Restaurant,Borough Park,40.63172221183777,-73.975496
3455,BK88,Green Pavilion Restaurant,Diner,Borough Park,40.63107301595911,-73.97629219793988
3456,BK88,Kosher French Baguette,Bakery,Borough Park,40.6376,-73.978302
3457,BK88,bakery,Bakery,Borough Park,40.624433224750085,-73.97810451099409
3458,BK88,China Dragon,Chinese Restaurant,Borough Park,40.630092855830455,-73.975032530293
3459,BK88,Kaff's Bake Shop,Bakery,Borough Park,40.64016361124408,-73.99533883237422
3460,BK88,Breadberry Local,Café,Borough Park,40.640431,-73.982603
3461,BK88,VIP Grill,Burger Joint,Borough Park,40.641451894228176,-73.98543918649351
3462,BK88,Krakus Polskie Delikatesy,Eastern European Restaurant,Borough Park,40.63575098397556,-73.97592356759027
3463,BK88,Pizza Bagel Burger,Deli / Bodega,Borough Park,40.625990434629614,-73.97600965793025
3464,BK88,National Food Center,Deli / Bodega,Borough Park,40.63945935355416,-73.97979200652479
3465,BK88,403 Restaurant,Chinese Restaurant,Borough Park,40.63945917816107,-73.97972826097855
3466,BK88,El Morro Restaurant & Bar,Restaurant,Borough Park,40.641552586418804,-73.98533588314885
3467,BK88,403 Tex-Mexican Express,Mexican Restaurant,Borough Park,40.639514956433786,-73.97977463777308
3468,BK88,John's HotDog & Taco Stand,Mexican Restaurant,Borough Park,40.63934043050989,-73.997909787249
3469,BK88,Pizza Central,Pizza Place,Borough Park,40.629832176131316,-73.97421323151809
3470,BK88,Yidel's Bakery,Bakery,Borough Park,40.641899416493764,-73.99057558825989
3471,BK88,Ocean Grill Seafood And Steak Resturant,Seafood Restaurant,Borough Park,40.624934,-73.9761352
3472,BK88,Plus Deli & Grocery,Deli / Bodega,Borough Park,40.642184892645986,-73.99196713237633
3473,BK90,Taste Of Heaven,Southern / Soul Food Restaurant,East Williamsburg,40.716938,-73.940631
3474,BK90,Late Night Deli Grocery,Deli / Bodega,East Williamsburg,40.7146584783218,-73.93875891168514
3475,BK90,Humboldt & Jackson,New American Restaurant,East Williamsburg,40.71691978786555,-73.94311604386057
3476,BK90,Il Passatore,Italian Restaurant,East Williamsburg,40.71446309435207,-73.9419560121116
3477,BK90,Hummus Market,Middle Eastern Restaurant,East Williamsburg,40.715417829099565,-73.94473003324872
3478,BK90,C. Lo Cafe,Restaurant,East Williamsburg,40.713502,-73.941317
3479,BK90,Mesa Coyoacán,Mexican Restaurant,East Williamsburg,40.7157,-73.944418
3480,BK90,Sage Brooklyn,Thai Restaurant,East Williamsburg,40.713060075240314,-73.94420151920065
3481,BK90,Ringolevio,Italian Restaurant,East Williamsburg,40.7190581653537,-73.94344142410911
3482,BK90,Anthony & Son Panini Shoppe,Sandwich Place,East Williamsburg,40.71809120673782,-73.94500940301585
3483,BK90,Lella Alimentari,Café,East Williamsburg,40.715073392257295,-73.94615606607377
3484,BK90,Carmine's Pizzeria,Pizza Place,East Williamsburg,40.714925133889494,-73.94441692404257
3485,BK90,Newtown,Café,East Williamsburg,40.7091534104731,-73.93714713759692
3486,BK90,Ammazza Caffe,Italian Restaurant,East Williamsburg,40.71154259734542,-73.94457362171755
3487,BK90,Concord Hill,Restaurant,East Williamsburg,40.71555437504094,-73.94454626365386
3488,BK90,Pheasant,Restaurant,East Williamsburg,40.718572872525,-73.94511717357625
3489,BK90,Grand Seafood & Fish Market,Seafood Restaurant,East Williamsburg,40.71201039087221,-73.9407849987926
3490,BK90,Champs,Vegetarian / Vegan Restaurant,East Williamsburg,40.70833454520133,-73.94081610648125
3491,BK90,The Bagel Store,Bagel Shop,East Williamsburg,40.71464305126453,-73.94399090197817
3492,BK90,Rosie's Hot Dog Truck,Food Truck,East Williamsburg,40.70974533232259,-73.933258206821
3493,BK90,Arrogant Swine,BBQ Joint,East Williamsburg,40.71004659205066,-73.93360088747716
3494,BK90,Mother's,Burger Joint,East Williamsburg,40.71487632562948,-73.94445591367176
3495,BK90,Loving Hut Williamsburg,Vegetarian / Vegan Restaurant,East Williamsburg,40.71254894249091,-73.94110598722361
3496,BK90,Carthage Must Be Destroyed,Café,East Williamsburg,40.7113994354311,-73.93504394306511
3497,BK90,DeStefano's Steakhouse,Steakhouse,East Williamsburg,40.715043,-73.94767
3498,BK90,Guadalupe Inn,Mexican Restaurant,East Williamsburg,40.707682,-73.931847
3499,BK90,Dun-Well Doughnuts,Donut Shop,East Williamsburg,40.70742942024318,-73.9402601122856
3500,BK90,Azure Natural & Organic Foods,Deli / Bodega,East Williamsburg,40.70764375349692,-73.94160407605526
3501,BK90,Win Son,Taiwanese Restaurant,East Williamsburg,40.70742727134007,-73.9432862076369
3502,BK90,Dumpling Cafe,Restaurant,East Williamsburg,40.712270382313086,-73.93939935705296
3503,BK90,Nick + Sons Bakery,Bakery,East Williamsburg,40.710906370004935,-73.94718331469359
3504,BK90,Luckybird Bakery,Bakery,East Williamsburg,40.70750668361995,-73.94267410039902
3505,BK90,Little Dokebi,Korean Restaurant,East Williamsburg,40.72332751558061,-73.94222419767304
3506,BK90,Okonomi,Japanese Restaurant,East Williamsburg,40.71264848745955,-73.94889689564111
3507,BK90,Frost Restaurant,Italian Restaurant,East Williamsburg,40.718353490794584,-73.94334137328403
3508,BK90,Otis,New American Restaurant,East Williamsburg,40.70601627357885,-73.9327292603831
3509,BK90,Lorimer Market,Deli / Bodega,East Williamsburg,40.715527034099786,-73.94960075902894
3510,BK90,Suzume,Ramen Restaurant,East Williamsburg,40.71318936252871,-73.94936889410019
3511,BK90,La Bahia,Latin American Restaurant,East Williamsburg,40.711497779832094,-73.94501083548484
3512,BK90,El Cortez,Mexican Restaurant,East Williamsburg,40.70696958095858,-73.93303599387974
3513,BK90,Happy Zoe Vegan Bakery,Bakery,East Williamsburg,40.719246,-73.944252
3514,BK90,Crema BK,Café,East Williamsburg,40.72300078931377,-73.94572657481183
3515,BK90,Tacos Project,Mexican Restaurant,East Williamsburg,40.7118542664503,-73.94132724797494
3516,BK90,Graham Garden,Deli / Bodega,East Williamsburg,40.71527947913831,-73.94456663229556
3517,BK90,Llama Inn,Peruvian Restaurant,East Williamsburg,40.716607,-73.950484
3518,BK90,Brooklyn Ball Factory,Japanese Restaurant,East Williamsburg,40.707213895613144,-73.94588202238083
3519,BK90,Roberta's Pizza,Pizza Place,East Williamsburg,40.70501507088636,-73.93361652500724
3520,BK90,La Locanda,Italian Restaurant,East Williamsburg,40.717859894450186,-73.94492482703184
3521,BK90,Roberta's Take Out & Bakery,Pizza Place,East Williamsburg,40.704922,-73.934025
3522,BK90,Stella di Sicilia Bakery,Bakery,East Williamsburg,40.70765814420951,-73.9402181654083
3523,BK90,The Sandwich Shop,Sandwich Place,East Williamsburg,40.71154,-73.946273
3524,BK90,Ichiran,Ramen Restaurant,East Williamsburg,40.70744198996888,-73.93344897985983
3525,BK90,Blanca,New American Restaurant,East Williamsburg,40.70503331811984,-73.93377357508797
3526,BK90,Grand Morelos,Mexican Restaurant,East Williamsburg,40.711711863584654,-73.94364845987359
3527,BK90,Apollonia,Mediterranean Restaurant,East Williamsburg,40.707786,-73.944842
3528,BK90,Thip Osha,Thai Restaurant,East Williamsburg,40.71189474666085,-73.9413449749967
3529,BK90,Momo Sushi Shack,Japanese Restaurant,East Williamsburg,40.705116478762214,-73.9333025293045
3530,BK90,Kings County Imperial,Chinese Restaurant,East Williamsburg,40.71545608222545,-73.95116830185611
3531,BK90,Bagock Fried Chicken & Doughnuts,Fried Chicken Joint,East Williamsburg,40.707647,-73.942256
3532,BK90,Ho May Kitchen,Chinese Restaurant,East Williamsburg,40.7185035762084,-73.9406911841313
3533,BK90,Yuji Ramen,Ramen Restaurant,East Williamsburg,40.71265433952661,-73.94888291437589
3534,BK90,Beco,Brazilian Restaurant,East Williamsburg,40.71833051925473,-73.95031166529657
3535,BK90,Le Barricou,French Restaurant,East Williamsburg,40.711116238491975,-73.94998796244987
3536,BK90,Miss Thailand,Thai Restaurant,East Williamsburg,40.71466280106165,-73.94436819011004
3537,BK90,Testo,Italian Restaurant,East Williamsburg,40.70832,-73.94699
3538,BK90,Dar 525,Mediterranean Restaurant,East Williamsburg,40.72306159463095,-73.94535875225617
3539,BK90,Brooklyn Bread Lab,Bakery,East Williamsburg,40.70440244823257,-73.93663831926226
3540,BK90,Indian Kitchen,Indian Restaurant,East Williamsburg,40.7116116098856,-73.94340162607139
3541,BK90,Bagelsmith,Bagel Shop,East Williamsburg,40.71398575354169,-73.94933295388215
3542,BK90,Black Star Bakery,Bakery,East Williamsburg,40.71412901373741,-73.94903884062
3543,BK90,Sal's Pizzeria,Pizza Place,East Williamsburg,40.713222247695455,-73.94923997617995
3544,BK90,Warma Cafe,Café,East Williamsburg,40.71037772432234,-73.94880283621004
3545,BK90,Hana Food,Deli / Bodega,East Williamsburg,40.71398958519538,-73.95117126036894
3546,BK90,Vinnie's Pizzeria,Pizza Place,East Williamsburg,40.725925566929156,-73.94171113921008
3547,BK90,The Brooklyn Tree,Sandwich Place,East Williamsburg,40.707476953505655,-73.94187188809845
3548,BK90,Da Francesco,Italian Restaurant,East Williamsburg,40.71834588453429,-73.94485882039572
3549,BK90,Las Margaritas Sunset,Mexican Restaurant,East Williamsburg,40.71769229601444,-73.94496278606917
3550,BK90,Cape House,Seafood Restaurant,East Williamsburg,40.70759260971341,-73.93212253316307
3551,BK90,Brooklyn's Natural,Deli / Bodega,East Williamsburg,40.70548394635368,-73.93335020611697
3552,BK90,Tony's Pizza & Pasta,Pizza Place,East Williamsburg,40.71504374670165,-73.9444775239192
3553,BK90,Ikura Sushi,Sushi Restaurant,East Williamsburg,40.711413676600834,-73.94645448031193
3554,BK90,Zona Rosa,Mexican Restaurant,East Williamsburg,40.71403633417692,-73.94964783764699
3555,BK90,Napoli Bakery,Bakery,East Williamsburg,40.71415840765441,-73.94845118994975
3556,BK90,Brooklyn Standard,Deli / Bodega,East Williamsburg,40.71179026434138,-73.94260254552846
3557,BK90,Dar 525,Mediterranean Restaurant,East Williamsburg,40.711119395215206,-73.95022745741667
3558,BK90,Forcella,Pizza Place,East Williamsburg,40.71151984778383,-73.94904526536256
3559,BK90,Vegan Shop Up,Vegetarian / Vegan Restaurant,East Williamsburg,40.70545603972797,-73.93287439927106
3560,BK90,Danny's Cafe,Café,East Williamsburg,40.707836066880006,-73.93991300621583
3561,BK90,Falansai Vietnamese Kitchen,Vietnamese Restaurant,East Williamsburg,40.70675300590628,-73.92880840489066
3562,BK90,Orange Tree Organic Market,Deli / Bodega,East Williamsburg,40.70602192086319,-73.94303278197913
3563,BK90,Bread Brothers Bagel Cafe,Bagel Shop,East Williamsburg,40.70834489475417,-73.94001191421891
3564,BK90,Aburi Sushi,Japanese Restaurant,East Williamsburg,40.711779075951725,-73.94252063607499
3565,BK90,New Mexico Place,Mexican Restaurant,East Williamsburg,40.70852123918793,-73.94344630150026
3566,BK90,Tacoffee,Sandwich Place,East Williamsburg,40.71109973598107,-73.94897630006643
3567,BK90,Northern Bell,New American Restaurant,East Williamsburg,40.71409209735475,-73.94858379674578
3568,BK90,Day & Night,Deli / Bodega,East Williamsburg,40.71343088798081,-73.94176725809328
3569,BK91,VIVID Caribbean American Bistro,Caribbean Restaurant,East Flatbush-Farragut,40.642024833999244,-73.93263601861081
3570,BK91,Tropical Paradise Restaurant,Caribbean Restaurant,East Flatbush-Farragut,40.64200347531945,-73.92950380159368
3571,BK91,Boston Jerk City,Caribbean Restaurant,East Flatbush-Farragut,40.63976858137007,-73.92928172560696
3572,BK91,China Express,Chinese Restaurant,East Flatbush-Farragut,40.641632,-73.937594
3573,BK91,Tasty Delicious Bakery & Restaurant,Bakery,East Flatbush-Farragut,40.64168548237491,-73.93709290652112
3574,BK91,Kennedy Fried Chicken,Fast Food Restaurant,East Flatbush-Farragut,40.64158233070396,-73.93800906555879
3575,BK91,king,Chinese Restaurant,East Flatbush-Farragut,40.64149121320121,-73.93701827985555
3576,BK91,Yummy Taco Brooklyn Inc,Mexican Restaurant,East Flatbush-Farragut,40.64328673559046,-73.94282185241433
3577,BK91,BK Town Deli Market,Deli / Bodega,East Flatbush-Farragut,40.643133518549085,-73.94361975828485
3578,BK91,All Nations,Restaurant,East Flatbush-Farragut,40.645407103429555,-73.93042002094697
3579,BK91,Cafe Alta Restaurant,Restaurant,East Flatbush-Farragut,40.64543804764987,-73.93040723829893
3580,BK91,Mister Softee @ Paedergat Park,Food Truck,East Flatbush-Farragut,40.63882104467064,-73.94198376069232
3581,BK91,Heat 1,Restaurant,East Flatbush-Farragut,40.64542689755721,-73.93011805942736
3582,BK91,Corner Deli,Deli / Bodega,East Flatbush-Farragut,40.64210571551878,-73.93021809423207
3583,BK91,Katherin's Kettle Korn,Food Truck,East Flatbush-Farragut,40.64585059603141,-73.94622584518712
3584,BK91,Checkers,Fast Food Restaurant,East Flatbush-Farragut,40.6409999,-73.94580819999999
3585,BK91,Big Boys Deli,Deli / Bodega,East Flatbush-Farragut,40.64645405753864,-73.92975532080064
3586,BK91,Tru Flavaz,Caribbean Restaurant,East Flatbush-Farragut,40.64198017644575,-73.92929095264994
3587,BK91,Kennedy Fried Chicken,Fried Chicken Joint,East Flatbush-Farragut,40.64969275229126,-73.9325678620352
3588,BK91,A - Town Buffalo Wings,Wings Joint,East Flatbush-Farragut,40.651153564453125,-73.94043731689453
3589,BK91,LG Deli & Grocery (Los Originales),Deli / Bodega,East Flatbush-Farragut,40.65136826121558,-73.93898152564319
3590,BK91,Entenmann's Bakery,Bakery,East Flatbush-Farragut,40.63694136013544,-73.93447521554097
3591,BK91,Cupcake It Up,Bakery,East Flatbush-Farragut,40.651206304674666,-73.94060032737897
3592,BK91,Mothers Seafood & More,Seafood Restaurant,East Flatbush-Farragut,40.651064289108525,-73.94131690263748
3593,BK91,Blake's International Restaurant,Food,East Flatbush-Farragut,40.651458420173746,-73.93675421603898
3594,BK91,Siu's Restaurant,Chinese Restaurant,East Flatbush-Farragut,40.65140401072426,-73.93620886571378
3595,BK93,Dunkin',Donut Shop,Starrett City,40.646776,-73.883176
3596,BK93,Armandos Pizzaria,Pizza Place,Starrett City,40.646847515605664,-73.88349079761275
3597,BK93,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant,Starrett City,40.647002902822784,-73.88348879657343
3598,BK93,Boston Market,American Restaurant,Starrett City,40.64725,-73.88255
3599,BK93,Dunkin',Donut Shop,Starrett City,40.64950577429954,-73.88949953899146
3600,BK93,China Star,Chinese Restaurant,Starrett City,40.64705480105868,-73.88368940079879
3601,BK93,Chen's Garden,Chinese Restaurant,Starrett City,40.64954394159224,-73.8891197132289
3602,BK95,Exquisite Delight,Caribbean Restaurant,Erasmus,40.64909065673373,-73.94924266662322
3603,BK95,Nio's Trinidad Roti Shop,Caribbean Restaurant,Erasmus,40.65063843199367,-73.95233805638496
3604,BK95,Domino's Pizza,Pizza Place,Erasmus,40.648115555520555,-73.94905239343643
3605,BK95,Trini Breakfast Shed II,Caribbean Restaurant,Erasmus,40.64909213035565,-73.94923089951965
3606,BK95,Subway,Sandwich Place,Erasmus,40.64911275825816,-73.94926321365232
3607,BK95,La Baguette Bakery,Bakery,Erasmus,40.65073159602647,-73.95170769751562
3608,BK95,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant,Erasmus,40.64910636834001,-73.94925189109235
3609,BK95,Kam Man Chinese Food,Chinese Restaurant,Erasmus,40.64912074865211,-73.94926940605399
3610,BK95,Little Ceasars,Pizza Place,Erasmus,40.6491258324511,-73.94926823291475
3611,BK95,Kustard King Truck,Food Truck,Erasmus,40.649784,-73.950191
3612,BK95,Katherin's Kettle Korn,Food Truck,Erasmus,40.64585059603141,-73.94622584518712
3613,BK96,Dunkin' / Baskin Robbins,Donut Shop,Rugby-Remsen Village,40.652781452517154,-73.92160368782993
3614,BK96,China Hao Restaurant,Chinese Restaurant,Rugby-Remsen Village,40.65018596306685,-73.9301441811728
3615,BK96,A & C Coffee Shop,Breakfast Spot,Rugby-Remsen Village,40.649499736050785,-73.91616656083008
3616,BK96,Brucee's Patties,Caribbean Restaurant,Rugby-Remsen Village,40.65530171889906,-73.91618043929961
3617,BK96,Fun City,Seafood Restaurant,Rugby-Remsen Village,40.65246449010839,-73.92449871674812
3618,BK96,Popeyes Louisiana Kitchen,Fried Chicken Joint,Rugby-Remsen Village,40.653587414034426,-73.93070805396981
3619,BK96,Footprints Cafe,Caribbean Restaurant,Rugby-Remsen Village,40.644837614822315,-73.92129449603429
3620,BK96,Suede: Modern Caribbean Cuisine,Caribbean Restaurant,Rugby-Remsen Village,40.64466645959227,-73.9234251810787
3621,BK96,SUBWAY,Sandwich Place,Rugby-Remsen Village,40.652890523681585,-73.91996246350557
3622,BK96,Island Burger,Burger Joint,Rugby-Remsen Village,40.650731376128284,-73.93027666075814
3623,BK96,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant,Rugby-Remsen Village,40.65192421671817,-73.93041668089123
3624,BK96,Golden Krust Caribbean Bakery and Grill,Caribbean Restaurant,Rugby-Remsen Village,40.655694594937145,-73.91550071511732
3625,BK96,McDonald's,Fast Food Restaurant,Rugby-Remsen Village,40.64467110399408,-73.92164826393127
3626,BK96,C & J Jamaican Restaurant,Caribbean Restaurant,Rugby-Remsen Village,40.65323183619257,-73.93049282607896
3627,BK96,Silver Krust  Restaurant,Caribbean Restaurant,Rugby-Remsen Village,40.651307137265626,-73.91801407918956
3628,BK96,Subway,Sandwich Place,Rugby-Remsen Village,40.65212397952215,-73.92897794942947
3629,BK96,Dunkin',Donut Shop,Rugby-Remsen Village,40.644681063857185,-73.92254549448572
3630,BK96,Linda's Restaurant,Caribbean Restaurant,Rugby-Remsen Village,40.65232760948766,-73.92669273403862
3631,BK96,Burger King,Fast Food Restaurant,Rugby-Remsen Village,40.65275634343543,-73.91951590776443
3632,BK96,Domino's Pizza,Pizza Place,Rugby-Remsen Village,40.65680875610549,-73.9306953549385
3633,BK96,Subway Restaurant #49182,Sandwich Place,Rugby-Remsen Village,40.65244805290929,-73.92082214355469
3634,BK96,McDonald's,Fast Food Restaurant,Rugby-Remsen Village,40.65269834829672,-73.92319858074188
3635,BK96,Grocery Store,Deli / Bodega,Rugby-Remsen Village,40.651684859088505,-73.9257378420839
3636,BK96,Mr. Chan's Chinese Restaurant,Chinese Restaurant,Rugby-Remsen Village,40.65264381160287,-73.92605781555176
3637,BK96,Zheng Chinese Restaurant,Chinese Restaurant,Rugby-Remsen Village,40.649241,-73.920279
3638,BK96,Wendy's,Fast Food Restaurant,Rugby-Remsen Village,40.64855716159982,-73.91459137201309
3639,BK96,Wah Do Chinese Restaurant,Chinese Restaurant,Rugby-Remsen Village,40.65617334335787,-73.92356204863867
3640,BK96,Crown Fried Chicken And Pizza,Fried Chicken Joint,Rugby-Remsen Village,40.65684927631027,-73.92036586529122
3641,BK96,House Of Chen,Chinese Restaurant,Rugby-Remsen Village,40.65626077000936,-73.9263119260001
3642,BK96,Ramos Grocery,Deli / Bodega,Rugby-Remsen Village,40.650368459767236,-73.92860754458464
3643,BK96,JoJo's Pizza,Pizza Place,Rugby-Remsen Village,40.655284401935006,-73.91640299959236
3644,BK96,House Of Lin Chinese Restaurant,Chinese Restaurant,Rugby-Remsen Village,40.658005136641734,-73.92512931127989
3645,BK96,Chopsticks Chinese Restaurant,Chinese Restaurant,Rugby-Remsen Village,40.646108821497144,-73.92140728105939
3646,BK96,Nanni Juice Bar,Vegetarian / Vegan Restaurant,Rugby-Remsen Village,40.64610944129519,-73.92143424624824
3647,BK96,Arashi Sushi,Asian Restaurant,Rugby-Remsen Village,40.65583,-73.91526
3648,BK96,Conrads Famous Bakery,Bakery,Rugby-Remsen Village,40.652192311392604,-73.93064046407225
3649,BK96,Royal Fried Chicken,Southern / Soul Food Restaurant,Rugby-Remsen Village,40.65612706429137,-73.91471919538162
3650,BK96,Leslies Palace Caribbean Bar and Restaurant,Food,Rugby-Remsen Village,40.648233,-73.930053
3651,BK96,Danny's Tasty Tips,Caribbean Restaurant,Rugby-Remsen Village,40.65547200320748,-73.9312202741741
3652,BK96,PIZZA 57,Italian Restaurant,Rugby-Remsen Village,40.644835849725744,-73.92297073380762
3653,BK96,Topaze West Indian & American Restaurant,Caribbean Restaurant,Rugby-Remsen Village,40.65130186149274,-73.93234186986614
3654,BK96,Yoo's Evergreen,Food,Rugby-Remsen Village,40.65659567824196,-73.91360636338231
3655,BK96,Clarendon Deli & Grocery,Deli / Bodega,Rugby-Remsen Village,40.64491715796953,-73.92548524462315
3656,BK96,Sun Hing Restaurant,Food,Rugby-Remsen Village,40.658444,-73.915679
3657,BK96,Four Corner Deli Grocery,Deli / Bodega,Rugby-Remsen Village,40.658462,-73.915425
3658,BX01,Lechonera La Criolla,Latin American Restaurant,Claremont-Bathgate,40.843416195407194,-73.90346699875515
3659,BX01,Napoli's Best Pizza,Pizza Place,Claremont-Bathgate,40.84674831368771,-73.89618975194426
3660,BX01,Wendy's,Fast Food Restaurant,Claremont-Bathgate,40.84280950924692,-73.89786511659622
3661,BX01,White Castle,Fast Food Restaurant,Claremont-Bathgate,40.8460040797019,-73.9020374416221
3662,BX01,SUBWAY,Sandwich Place,Claremont-Bathgate,40.8464875535071,-73.89349950492465
3663,BX01,Dunkin',Donut Shop,Claremont-Bathgate,40.844448815703466,-73.89774400831107
3664,BX01,Aurora Deli Corp,Deli / Bodega,Claremont-Bathgate,40.844775288489686,-73.90934817931893
3665,BX01,Dunkin',Donut Shop,Claremont-Bathgate,40.846024219535195,-73.90230271837913
3666,BX01,Popeyes Louisiana Kitchen,Fried Chicken Joint,Claremont-Bathgate,40.847672451018504,-73.90088886779623
3667,BX01,Little Caesars Pizza,Pizza Place,Claremont-Bathgate,40.84612727165222,-73.89244973659515
3668,BX01,Domino's Pizza,Pizza Place,Claremont-Bathgate,40.838070382668356,-73.90307739628717
3669,BX01,McDonald's,Fast Food Restaurant,Claremont-Bathgate,40.84178589082822,-73.90473882963306
3670,BX01,SUBWAY,Sandwich Place,Claremont-Bathgate,40.849072,-73.904932
3671,BX01,KFC,Fried Chicken Joint,Claremont-Bathgate,40.843854855206985,-73.90341823619366
3672,BX01,Little Caesars Pizza,Pizza Place,Claremont-Bathgate,40.83549629934562,-73.9020094713641
3673,BX01,Papa John's Pizza,Pizza Place,Claremont-Bathgate,40.83614285,-73.90242720973833
3674,BX01,Dunkin',Donut Shop,Claremont-Bathgate,40.84447139236357,-73.8978510743785
3675,BX01,El Rey Del Marisco Fine Seafood Restaurant,Seafood Restaurant,Claremont-Bathgate,40.84476419780634,-73.90277309569508
3676,BX01,Casa Del Mar,Seafood Restaurant,Claremont-Bathgate,40.84517,-73.902327
3677,BX01,Red House Chinese Restaurant,Chinese Restaurant,Claremont-Bathgate,40.83826502785337,-73.90102120494223
3678,BX01,Five Star Restaurant,American Restaurant,Claremont-Bathgate,40.84702041787358,-73.89790198878326
3679,BX01,Burger King,Fast Food Restaurant,Claremont-Bathgate,40.847435666790474,-73.90075735285797
3680,BX01,Roman's Deli & Grocery,Deli / Bodega,Claremont-Bathgate,40.83835102780917,-73.9029338583312
3681,BX01,Leslie Food And Deli,Deli / Bodega,Claremont-Bathgate,40.83796286843282,-73.90138364165404
3682,BX01,Jimbo's,American Restaurant,Claremont-Bathgate,40.84671652190084,-73.89655461174333
3683,BX01,Caridad,Spanish Restaurant,Claremont-Bathgate,40.84781099814292,-73.9007405852265
3684,BX01,Sheale Fried & Grill,Deli / Bodega,Claremont-Bathgate,40.8487784628808,-73.9040477100987
3685,BX01,Rainbow Chinese Restaurant,Chinese Restaurant,Claremont-Bathgate,40.8464335,-73.8927257
