,code,landmark,category,name,vLat,vLong
1478,MN12,Winterdale Arch,Bridge,Upper West Side,40.781812834493834,-73.96938219666481
1479,MN12,Arthur Ross Hall of Meteorites,History Museum,Upper West Side,40.781045371912164,-73.97548191018569
1480,MN12,Bridge No. 27 - Central Park,Bridge,Upper West Side,40.784464059602286,-73.96622312489284
1481,MN12,Jerry Seinfeld & Cosmo Kramer Apartment,Historic Site,Upper West Side,40.783757382774034,-73.9755097953108
1482,MN12,Joan of Arc Statue,Public Art,Upper West Side,40.79366796968848,-73.9766926399289
1483,MN12,Pushkin Hall,Theater,Upper West Side,40.787663,-73.974511
1484,MN12,Banksy - Upper West Side,Street Art,Upper West Side,40.78364896637176,-73.97962982928297
1485,MN12,Bard Grad Center Gallery,History Museum,Upper West Side,40.78584920253976,-73.97043216525019
1486,MN12,Shakespeare In The Park Line,Theater,Upper West Side,40.78169707533244,-73.96888124736796
1487,MN12,Susan Eley Fine Art,Art Gallery,Upper West Side,40.78872262070856,-73.96965608738714
1488,MN12,The Nobel Monument,Monument / Landmark,Upper West Side,40.782302265735865,-73.97464368665912
1489,MN12,Spitzer Hall of Human Origins,History Museum,Upper West Side,40.780767723935114,-73.97491763028299
1490,MN12,Milstein Hall of Advanced Mammals,History Museum,Upper West Side,40.780867,-73.973985
1491,MN12,Hudson Warehouse Shakespeare in the Park,Theater,Upper West Side,40.79232341318475,-73.97879001082127
1492,MN12,Theodore Roosevelt Rotunda,Museum,Upper West Side,40.780943,-73.973107
1493,MN12,Dorothy Parker's House,Monument / Landmark,Upper West Side,40.78532062819999,-73.98140314815583
1494,MN12,West End Theatre,Theater,Upper West Side,40.788914739732,-73.9771677564011
1495,MN12,Bansky UWS,Art Gallery,Upper West Side,40.78296395399584,-73.97786734370918
1496,MN12,Fortune Cookie / Time Capsule Sculpture by Santiago Calatrava,Public Art,Upper West Side,40.782233181622374,-73.97509135898434
1497,MN12,West Park Art Gallery,Art Gallery,Upper West Side,40.78807656900217,-73.97433375905464
1498,MN12,Theodore Roosevelt Statue,Outdoor Sculpture,Upper West Side,40.7808437138518,-73.97280938856758
1499,MN12,Writopia Lab,Performing Arts Venue,Upper West Side,40.78401267528534,-73.97630029
1500,MN13,Vessel,Public Art,Hudson Yards-Chelsea-Flatiron-Union Square,40.75399636158353,-74.00225400924683
1501,MN13,The Shed,Performing Arts Venue,Hudson Yards-Chelsea-Flatiron-Union Square,40.751826398772145,-74.001659641108
1502,MN13,The McKittrick Hotel,Indie Theater,Hudson Yards-Chelsea-Flatiron-Union Square,40.750946913735895,-74.00400887336662
1503,MN13,Hulu Theater,Music Venue,Hudson Yards-Chelsea-Flatiron-Union Square,40.750923181108604,-73.99407910561577
1504,MN13,Hammerstein Ballroom,Music Venue,Hudson Yards-Chelsea-Flatiron-Union Square,40.75334284136246,-73.99398226622483
1505,MN13,Museum of Illusions,Museum,Hudson Yards-Chelsea-Flatiron-Union Square,40.7397002,-74.0029843
1506,MN13,Sleep No More,Theater,Hudson Yards-Chelsea-Flatiron-Union Square,40.75066865608879,-74.00381773710251
1507,MN13,Avant Gallery,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.753879,-74.000116
1508,MN13,Rubin Museum of Art,Art Museum,Hudson Yards-Chelsea-Flatiron-Union Square,40.74010992418915,-73.99780690670013
1509,MN13,Jackson Square,Park,Hudson Yards-Chelsea-Flatiron-Union Square,40.73908035675414,-74.00291397865857
1510,MN13,The McCourt,Theater,Hudson Yards-Chelsea-Flatiron-Union Square,40.753569,-74.002381
1511,MN13,Atlantic Theater Company (Linda Gross Theater),Theater,Hudson Yards-Chelsea-Flatiron-Union Square,40.74395338025244,-74.00147596546887
1512,MN13,The Joyce Theater,Theater,Hudson Yards-Chelsea-Flatiron-Union Square,40.74282949551689,-74.00053351452509
1513,MN13,Stella Adler Studio of Acting,Performing Arts Venue,Hudson Yards-Chelsea-Flatiron-Union Square,40.74497373304645,-73.98957496640281
1514,MN13,Museum at the Fashion Institute of Technology (FIT),Museum,Hudson Yards-Chelsea-Flatiron-Union Square,40.74649449514786,-73.99393129855021
1515,MN13,303 Gallery,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.74732198777879,-74.00723218917847
1516,MN13,Gagosian Gallery,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.74949263854115,-74.00604977829569
1517,MN13,Law & Order Special Victims Unit,Performing Arts Venue,Hudson Yards-Chelsea-Flatiron-Union Square,40.748159053201626,-74.00800963298805
1518,MN13,KGB Espionage Museum,History Museum,Hudson Yards-Chelsea-Flatiron-Union Square,40.739387,-74.001736
1519,MN13,Leila Heller Gallery,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.7500148960334,-74.00584891181538
1520,MN13,Magnet Theater,Indie Theater,Hudson Yards-Chelsea-Flatiron-Union Square,40.748703,-73.995415
1521,MN13,Sean Kelly Gallery,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.75602161305348,-73.99830619607941
1522,MN13,Kasmin Gallery,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.75062192174683,-74.00309085845947
1523,MN13,Simple Studios,Performing Arts Venue,Hudson Yards-Chelsea-Flatiron-Union Square,40.747127532959,-73.9917831420898
1524,MN13,Taglialatella Galleries,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.74816036761174,-74.00391663470639
1525,MN13,The Growing Studio,Performing Arts Venue,Hudson Yards-Chelsea-Flatiron-Union Square,40.755689,-73.993773
1526,MN13,Last Rites Tattoo Theatre and Art Gallery,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.75528497842054,-73.99282094351608
1527,MN13,The Tunnel,Event Space,Hudson Yards-Chelsea-Flatiron-Union Square,40.751514158586,-74.00518120909294
1528,MN13,The National Opera Center,Performing Arts Venue,Hudson Yards-Chelsea-Flatiron-Union Square,40.74764376278695,-73.9931058032815
1529,MN13,David Zwirner Gallery,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.74573378670139,-74.00707622631501
1530,MN13,Alchemical Theatre Laboratory,Theater,Hudson Yards-Chelsea-Flatiron-Union Square,40.73817580402914,-73.99862798962144
1531,MN13,Bryce Wolkowitz Gallery,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.74864299913982,-74.00401154798887
1532,MN13,EZ Studios,Art Gallery,Hudson Yards-Chelsea-Flatiron-Union Square,40.75457603924932,-73.9931347430355
1533,MN14,Lincoln Center for the Performing Arts,Performing Arts Venue,Lincoln Square,40.77263162898585,-73.98337884817826
1534,MN14,Strawberry Fields,Memorial Site,Lincoln Square,40.775768785407294,-73.97523825606967
1535,MN14,The Metropolitan Opera (Metropolitan Opera),Opera House,Lincoln Square,40.77274188001071,-73.9844012260437
1536,MN14,David H. Koch Theater,Theater,Lincoln Square,40.772292228782284,-73.9832624208871
1537,MN14,David Rubenstein Atrium at Lincoln Center,Performing Arts Venue,Lincoln Square,40.771090418236135,-73.98267210067277
1538,MN14,Vivian Beaumont Theater,Theater,Lincoln Square,40.77353338373528,-73.98379206543375
1539,MN14,David Geffen Hall,Concert Hall,Lincoln Square,40.772305363002324,-73.983155909603
1540,MN14,Eleanor Roosevelt Memorial,Monument / Landmark,Lincoln Square,40.780566047796086,-73.98570761454891
1541,MN14,Pinebank Arch,Bridge,Lincoln Square,40.76922883111162,-73.97893622517584
1542,MN14,American Folk Art Museum,Art Museum,Lincoln Square,40.77337916001808,-73.98197679919745
1543,MN14,Rose Building,Performing Arts Venue,Lincoln Square,40.77462401903578,-73.98414373144116
1544,MN14,Claire Tow Theater at Lincoln Center,Indie Theater,Lincoln Square,40.77336508283733,-73.98405123347202
1545,MN14,American Ballet Theatre at the Metropolitan Opera House,Opera House,Lincoln Square,40.772350801996694,-73.9833118585769
1546,MN14,Ildiko Butler Gallery,Art Gallery,Lincoln Square,40.770551,-73.984642
1547,MN14,Mitzi E. Newhouse Theater,Theater,Lincoln Square,40.77340581409697,-73.98361112055268
1548,MN14,Marjorie S. Deane Little Theater,Performing Arts Venue,Lincoln Square,40.77131251326322,-73.98032736513004
1549,MN14,"McNally Auditorium, Fordham University",Performing Arts Venue,Lincoln Square,40.770802,-73.984073
1550,MN14,Greyshot Arch,Bridge,Lincoln Square,40.76934502393097,-73.97983776942861
1551,MN14,Sesame Street,Monument / Landmark,Lincoln Square,40.771322,-73.982018
1552,MN14,Ripley-Grier Studios,Music Venue,Lincoln Square,40.77810254451759,-73.97979601924867
1553,MN14,Lincoln Center Out of Doors,Performing Arts Venue,Lincoln Square,40.772227916936686,-73.98531230790812
1554,MN14,Yeoryia Studios,Performing Arts Venue,Lincoln Square,40.77846622520765,-73.98196143141195
1555,MN14,The Triad,Indie Theater,Lincoln Square,40.77799314535301,-73.98105498091368
1556,MN14,MetOpera Tech Dept,Opera House,Lincoln Square,40.77225076687976,-73.98537955002101
1557,MN14,Lincoln Terrace,Monument / Landmark,Lincoln Square,40.77504266341699,-73.9844586951976
1558,MN14,Lincoln Center Theater,Theater,Lincoln Square,40.77353919548124,-73.98373200958648
1559,MN14,Under The Globe Sculpture,Outdoor Sculpture,Lincoln Square,40.76873725569125,-73.98188838908968
1560,MN14,Stanley H. Kaplan Penthouse,Performing Arts Venue,Lincoln Square,40.77414910244073,-73.98470976013142
1561,MN14,George Ballentine's The Nutcracker,Opera House,Lincoln Square,40.77224234516606,-73.9832905395079
1562,MN14,The Metropolitan Opera Stage Door,Opera House,Lincoln Square,40.773256053612286,-73.98558389274828
1563,MN14,New York City Ballet,Theater,Lincoln Square,40.77228008900936,-73.98328251896085
1564,MN14,Josh’s Lincoln Square House Of Musical Theatre,Theater,Lincoln Square,40.772040725967614,-73.98219172654711
1565,MN14,List Hall - Metropolitan Opera House,Opera House,Lincoln Square,40.772046,-73.984903
1566,MN14,Giuseppe Verdi Monument,Monument / Landmark,Lincoln Square,40.778868174980325,-73.98197917203713
1567,MN14,President's Bridge,Bridge,Lincoln Square,40.77386761054193,-73.9840191049463
1568,MN14,Clark Studio Theater,Theater,Lincoln Square,40.7740691854791,-73.98467906522265
1569,MN14,George Balanchine's The Nutcracker,Opera House,Lincoln Square,40.77133013025747,-73.98350117045486
1570,MN15,"Intrepid Sea, Air & Space Museum",History Museum,Clinton,40.764578370262356,-73.99963138953242
1571,MN15,The Walter Kerr Theatre,Theater,Clinton,40.76061320906541,-73.98572244899813
1572,MN15,Lunt-Fontanne Theatre,Theater,Clinton,40.759071970005245,-73.98586181724355
1573,MN15,Richard Rodgers Theatre,Theater,Clinton,40.759147347641516,-73.98669719696045
1574,MN15,Winter Garden Theatre,Theater,Clinton,40.761405000079854,-73.98355456783145
1575,MN15,St. James Theatre,Theater,Clinton,40.75823640683088,-73.98808182360423
1576,MN15,New World Stages,Indie Theater,Clinton,40.762726,-73.987511
1577,MN15,Shubert Theatre,Theater,Clinton,40.75811487664373,-73.9873630991227
1578,MN15,Gershwin Theatre,Theater,Clinton,40.76229788745356,-73.98516009966278
1579,MN15,Al Hirschfeld Theater,Theater,Clinton,40.75936720701604,-73.98918908100663
1580,MN15,Ambassador Theatre,Theater,Clinton,40.76119364668601,-73.98506355399162
1581,MN15,Eugene O'Neill Theatre,Theater,Clinton,40.76131490999099,-73.98582944307188
1582,MN15,Longacre Theatre,Theater,Clinton,40.76057177991708,-73.98587969923115
1583,MN15,Imperial Theatre,Theater,Clinton,40.759345938440646,-73.98715869570371
1584,MN15,2econd Stage Theatre,Indie Theater,Clinton,40.757937085889715,-73.98942862074685
1585,MN15,Marquis Theatre,Theater,Clinton,40.75883196070828,-73.98637228998474
1586,MN15,Majestic Theatre,Theater,Clinton,40.758267590709956,-73.98810677744484
1587,MN15,Broadway Theatre,Theater,Clinton,40.763645106751696,-73.98330370414483
1588,MN15,Bernard B. Jacobs Theatre,Theater,Clinton,40.759176753972824,-73.98746756844206
1589,MN15,Brooks Atkinson Theatre,Theater,Clinton,40.76000064275874,-73.98695468902588
1590,MN15,Submarine Growler at the Intrepid Museum,Museum,Clinton,40.764821060862715,-73.99976371397774
1591,MN15,Circle in the Square Theatre,Theater,Clinton,40.761934737805,-73.98508787155151
1592,MN15,Neil Simon Theatre,Theater,Clinton,40.763210614716144,-73.9845209325927
1593,MN15,Gerald Schoenfeld Theatre,Theater,Clinton,40.758762523549755,-73.9873043151459
1594,MN15,Space Shuttle Pavilion at the Intrepid Museum,Science Museum,Clinton,40.765178054917726,-74.00185209073402
1595,MN15,Studio 54,Theater,Clinton,40.7639438990542,-73.98398019591049
1596,MN15,The Hayes Theater,Theater,Clinton,40.75810922606894,-73.98762371412896
1597,MN15,Music Box Theatre,Theater,Clinton,40.75879772894823,-73.98723963157622
1598,MN15,August Wilson Theatre,Theater,Clinton,40.76311985564257,-73.98449565148093
1599,MN15,John Golden Theatre,Theater,Clinton,40.75911966049054,-73.98771969107158
1600,MN15,Playwrights Horizons,Theater,Clinton,40.758817619979915,-73.99357382102023
1601,MN15,Pershing Square Signature Theater,Theater,Clinton,40.7592276,-73.9952319
1602,MN15,Spyscape,Museum,Clinton,40.76536359456341,-73.98351768385648
1603,MN15,Broadhurst Theatre,Theater,Clinton,40.758131546372624,-73.98774426765839
1604,MN15,Booth Theatre,Theater,Clinton,40.75829057743089,-73.98689103380539
1605,MN15,Samuel J. Friedman Theatre,Theater,Clinton,40.76025396175909,-73.98694799126305
1606,MN15,The 777 Theatre,Theater,Clinton,40.760639186678155,-73.98746583540344
1607,MN15,Barrymore Theatre,Theater,Clinton,40.76010087888949,-73.98629242922703
1608,MN15,Stage 42,Theater,Clinton,40.75880745250766,-73.99400667435344
1609,MN15,Tony Kiser Theater,Theater,Clinton,40.7579806676873,-73.98938266055646
1610,MN15,The Westside Theater,Indie Theater,Clinton,40.75935013765587,-73.99276473897154
1611,MN15,Shetler Studios,Theater,Clinton,40.764447423755236,-73.9833350414551
1612,MN15,Feinstein's/54 Below,Performing Arts Venue,Clinton,40.764667524397495,-73.98364473818286
1613,MN15,Avenue Q,Theater,Clinton,40.76270265449235,-73.98751887565155
1614,MN15,Navigation Deck,Science Museum,Clinton,40.764675,-74.00075
1615,MN17,Radio City Music Hall,Concert Hall,Midtown-Midtown South,40.759850056828405,-73.97934397752239
1616,MN17,Hulu Theater,Music Venue,Midtown-Midtown South,40.750923181108604,-73.99407910561577
1617,MN17,Museum of Modern Art (MoMA),Art Museum,Midtown-Midtown South,40.76150315152404,-73.97722639728177
1618,MN17,Hammerstein Ballroom,Music Venue,Midtown-Midtown South,40.75334284136246,-73.99398226622483
1619,MN17,Lyric Theatre,Theater,Midtown-Midtown South,40.7565,-73.98788
1620,MN17,The Walter Kerr Theatre,Theater,Midtown-Midtown South,40.76061320906541,-73.98572244899813
1621,MN17,Lunt-Fontanne Theatre,Theater,Midtown-Midtown South,40.759071970005245,-73.98586181724355
1622,MN17,Hudson Theatre,Theater,Midtown-Midtown South,40.756908,-73.984503
1623,MN17,Madame Tussauds,Museum,Midtown-Midtown South,40.756432,-73.988828
1624,MN17,Minskoff Theatre,Theater,Midtown-Midtown South,40.75738906224092,-73.98553701970972
1625,MN17,Richard Rodgers Theatre,Theater,Midtown-Midtown South,40.759147347641516,-73.98669719696045
1626,MN17,The Town Hall,Concert Hall,Midtown-Midtown South,40.756058317249185,-73.98459477620275
1627,MN17,Winter Garden Theatre,Theater,Midtown-Midtown South,40.761405000079854,-73.98355456783145
1628,MN17,New Amsterdam Theater,Theater,Midtown-Midtown South,40.755844024448116,-73.98832119495094
1629,MN17,St. James Theatre,Theater,Midtown-Midtown South,40.75823640683088,-73.98808182360423
1630,MN17,New World Stages,Indie Theater,Midtown-Midtown South,40.762726,-73.987511
1631,MN17,Shubert Theatre,Theater,Midtown-Midtown South,40.75811487664373,-73.9873630991227
1632,MN17,Gershwin Theatre,Theater,Midtown-Midtown South,40.76229788745356,-73.98516009966278
1633,MN17,Al Hirschfeld Theater,Theater,Midtown-Midtown South,40.75936720701604,-73.98918908100663
1634,MN17,Lyceum Theatre,Theater,Midtown-Midtown South,40.75760850196806,-73.98463416850907
1635,MN17,Ambassador Theatre,Theater,Midtown-Midtown South,40.76119364668601,-73.98506355399162
1636,MN17,New York City Center,Theater,Midtown-Midtown South,40.763926987716815,-73.97950288262027
1637,MN17,Cort Theatre,Theater,Midtown-Midtown South,40.75932617415454,-73.9834784073054
1638,MN17,Eugene O'Neill Theatre,Theater,Midtown-Midtown South,40.76131490999099,-73.98582944307188
1639,MN17,Nederlander Theatre,Theater,Midtown-Midtown South,40.755707625088625,-73.98838556925784
1640,MN17,Longacre Theatre,Theater,Midtown-Midtown South,40.76057177991708,-73.98587969923115
1641,MN17,Imperial Theatre,Theater,Midtown-Midtown South,40.759345938440646,-73.98715869570371
1642,MN17,2econd Stage Theatre,Indie Theater,Midtown-Midtown South,40.757937085889715,-73.98942862074685
1643,MN17,Marquis Theatre,Theater,Midtown-Midtown South,40.75883196070828,-73.98637228998474
1644,MN17,Majestic Theatre,Theater,Midtown-Midtown South,40.758267590709956,-73.98810677744484
1645,MN17,Broadway Theatre,Theater,Midtown-Midtown South,40.763645106751696,-73.98330370414483
1646,MN17,Bernard B. Jacobs Theatre,Theater,Midtown-Midtown South,40.759176753972824,-73.98746756844206
1647,MN17,Brooks Atkinson Theatre,Theater,Midtown-Midtown South,40.76000064275874,-73.98695468902588
1648,MN17,The Morgan Library & Museum,Museum,Midtown-Midtown South,40.74930521896097,-73.9814293384552
1649,MN17,Circle in the Square Theatre,Theater,Midtown-Midtown South,40.761934737805,-73.98508787155151
1650,MN17,Neil Simon Theatre,Theater,Midtown-Midtown South,40.763210614716144,-73.9845209325927
1651,MN17,Gerald Schoenfeld Theatre,Theater,Midtown-Midtown South,40.758762523549755,-73.9873043151459
1652,MN17,Harvard Club of New York City,Historic Site,Midtown-Midtown South,40.755484615334794,-73.98150167104264
1653,MN17,Studio 54,Theater,Midtown-Midtown South,40.7639438990542,-73.98398019591049
1654,MN17,The Hayes Theater,Theater,Midtown-Midtown South,40.75810922606894,-73.98762371412896
1655,MN17,Music Box Theatre,Theater,Midtown-Midtown South,40.75879772894823,-73.98723963157622
1656,MN17,Aladdin @ New Amsterdam Theatre,Theater,Midtown-Midtown South,40.75705212751082,-73.9874880246811
1657,MN17,August Wilson Theatre,Theater,Midtown-Midtown South,40.76311985564257,-73.98449565148093
1658,MN17,LOVE Sculpture by Robert Indiana,Outdoor Sculpture,Midtown-Midtown South,40.762965858752835,-73.97810962850056
1659,MN17,John Golden Theatre,Theater,Midtown-Midtown South,40.75911966049054,-73.98771969107158
1660,MN17,Playwrights Horizons,Theater,Midtown-Midtown South,40.758817619979915,-73.99357382102023
1661,MN19,Japan Society,Museum,Turtle Bay-East Midtown,40.75228712583575,-73.96843100516413
1662,MN19,Grand Central Terminal Clock,Monument / Landmark,Turtle Bay-East Midtown,40.752816529026454,-73.97726407309972
1663,MN19,Tudor City Overpass,Bridge,Turtle Bay-East Midtown,40.749101106369736,-73.97051454845469
1664,MN19,The York Theatre Company,Indie Theater,Turtle Bay-East Midtown,40.75868818435107,-73.9703142377149
1665,MN19,New York Transit Museum Annex,History Museum,Turtle Bay-East Midtown,40.7530772269978,-73.9778483666471
1666,MN19,The Neighborhood Playhouse School Of The Theatre,Indie Theater,Turtle Bay-East Midtown,40.75680353586733,-73.9651557513907
1667,MN19,Eden Fine Art,Art Gallery,Turtle Bay-East Midtown,40.757750537349196,-73.97555382705258
1668,MN19,Peace Form One,Monument / Landmark,Turtle Bay-East Midtown,40.74944136073532,-73.96941840648651
1669,MN19,St. Bart's Players,Indie Theater,Turtle Bay-East Midtown,40.757229,-73.973155
1670,MN19,Korea Society,Art Gallery,Turtle Bay-East Midtown,40.760458771697074,-73.96805112582342
1671,MN19,East Helmsley Walk,Bridge,Turtle Bay-East Midtown,40.754035474213005,-73.97596836090088
1672,MN19,United Nations Ark of Return,Monument / Landmark,Turtle Bay-East Midtown,40.751439,-73.967867
1673,MN19,E 51st Pedestrian Crossing,Bridge,Turtle Bay-East Midtown,40.753729,-73.963786
1674,MN19,big red swing,Historic Site,Turtle Bay-East Midtown,40.754888000302046,-73.9720666808444
1675,MN19,Reflection By Albert Paley,Public Art,Turtle Bay-East Midtown,40.75952549076429,-73.9720666808444
1676,MN20,The Morgan Library & Museum,Museum,Murray Hill-Kips Bay,40.74930521896097,-73.9814293384552
1677,MN20,Tudor City Overpass,Bridge,Murray Hill-Kips Bay,40.749101106369736,-73.97051454845469
1678,MN20,American Kennel Club Museum of the Dog,Museum,Murray Hill-Kips Bay,40.75099579556286,-73.97756159305573
1679,MN20,Community Church of New York (CCNY) - Unitarian Universalist,Event Space,Murray Hill-Kips Bay,40.74802781801001,-73.9815726397407
1680,MN20,Baruch Performing Arts Center,Concert Hall,Murray Hill-Kips Bay,40.74024353882882,-73.98382600959384
1681,MN20,Spot The Dog,Outdoor Sculpture,Murray Hill-Kips Bay,40.743213,-73.972823
1682,MN20,Anthony Bourdain Memorial Wall,Memorial Site,Murray Hill-Kips Bay,40.743566,-73.983697
1683,MN20,Intersections International,Performing Arts Venue,Murray Hill-Kips Bay,40.74569019198426,-73.98651004428172
1684,MN20,Elebash Recital Hall,Performing Arts Venue,Murray Hill-Kips Bay,40.74890331438802,-73.98403062144844
1685,MN20,Von Aich Gallery,Art Gallery,Murray Hill-Kips Bay,40.739813,-73.981045
1686,MN20,Amateur Comedy Club,Theater,Murray Hill-Kips Bay,40.74732172538705,-73.97785244232867
1687,MN20,Holographic Studios,Art Gallery,Murray Hill-Kips Bay,40.740140122115434,-73.97986072638912
1688,MN20,Repertorio Español,Theater,Murray Hill-Kips Bay,40.74173711100135,-73.98267552958387
1689,MN20,Avant Gallery,Art Gallery,Murray Hill-Kips Bay,40.74634108335164,-73.98414215157968
1690,MN20,"The James Gallery, Cuny Graduate Center",Art Gallery,Murray Hill-Kips Bay,40.7488728886058,-73.98422148633064
1691,MN20,Martin E. Segal Theatre Center,Theater,Murray Hill-Kips Bay,40.74882567258057,-73.98444414138794
1692,MN21,Baruch Performing Arts Center,Concert Hall,Gramercy,40.74024353882882,-73.98382600959384
1693,MN21,National Arts Club,Art Gallery,Gramercy,40.737933267394716,-73.98662835251689
1694,MN21,Von Aich Gallery,Art Gallery,Gramercy,40.739813,-73.981045
1695,MN21,George Bellows House,Historic Site,Gramercy,40.736612,-73.985642
1696,MN22,Tompkins Square Park,Park,East Village,40.72661158206784,-73.98239745363456
1697,MN22,Alamo by Bernard (Tony) Rosenthal,Public Art,East Village,40.72997420041929,-73.99115484190091
1698,MN22,The Public Theater,Theater,East Village,40.72916880904384,-73.99207037967628
1699,MN22,Joe's Pub,Music Venue,East Village,40.729275386862724,-73.99195905981068
1700,MN22,The Brant Foundation Art Study Center,Art Gallery,East Village,40.726009877430975,-73.98522676126714
1701,MN22,Performance Space 122,Indie Theater,East Village,40.72827363541418,-73.98463856532452
1702,MN22,Theater for the New City,Theater,East Village,40.728611716349285,-73.98468138652906
1703,MN22,Kraine Theater,Theater,East Village,40.72650690868777,-73.98983810458438
1704,MN22,New York Theatre Workshop,Theater,East Village,40.72654522036785,-73.99007971246697
1705,MN22,La Mama,Indie Theater,East Village,40.72659489707605,-73.99047026215923
1706,MN22,Astor Place Theatre,Indie Theater,East Village,40.729247521720005,-73.99206698417623
1707,MN22,Newman Theater,Theater,East Village,40.72911546049646,-73.99211136688704
1708,MN22,UNDER St. Marks Theater,Theater,East Village,40.727455248644645,-73.98494621084474
1709,MN22,Merchant's House Museum,History Museum,East Village,40.72757407535845,-73.99235725019763
1710,MN22,Orpheum Theatre,Indie Theater,East Village,40.72829131686987,-73.98772968966699
1711,MN22,NYU Barney Building,Art Gallery,East Village,40.72997400902557,-73.98799559915258
1712,MN22,The Herb Lubalin Study Center of Design and Typography,Museum,East Village,40.728733020168775,-73.99043699939028
1713,MN22,Swiss Institute Of Contemporary Art,Art Gallery,East Village,40.728425,-73.987548
1714,MN22,Planeta,Art Gallery,East Village,40.725753,-73.980442
1715,MN22,Blue Man Group,Theater,East Village,40.72921178149066,-73.99213421239446
1716,MN22,Connelly Theater,Indie Theater,East Village,40.72350091305057,-73.98348837499002
1717,MN22,LuEsther Hall,Theater,East Village,40.72887530768416,-73.99213149091466
1718,MN22,The Paradise Factory Theater,Theater,East Village,40.72663525604259,-73.99056433399932
1719,MN22,14th St Y Theater,Theater,East Village,40.73117229530525,-73.98326965407645
1720,MN22,Cafe Noctambulo at Pangea,Performing Arts Venue,East Village,40.730473,-73.985889
1721,MN22,Theatre 80,Performing Arts Venue,East Village,40.72774559168416,-73.9856890550459
1722,MN22,The Anspacher Theater @ The Public,Theater,East Village,40.72918186515531,-73.99201128960435
1723,MN22,La Mama Rehearsal Space,Theater,East Village,40.72673556887932,-73.99240767217717
1724,MN22,Ukrainian Museum,Museum,East Village,40.727929908898794,-73.98964176394111
1725,MN22,Keith Haring Sculpture,Public Art,East Village,40.729664,-73.98996
1726,MN22,Museum of the American Gangster,History Museum,East Village,40.72777425140347,-73.98573756703753
1727,MN22,Stuyvesant-Fish House,Historic Site,East Village,40.72989410079674,-73.98850382710332
1728,MN22,SSHH,Art Gallery,East Village,40.724903,-73.983082
1729,MN22,Jean-Michel Basquiat's Studio Loft,Historic Site,East Village,40.726543475788894,-73.99213186333412
1730,MN22,WOW Cafe Theatre,Theater,East Village,40.72685362838215,-73.99103981409904
1731,MN22,Special Special,Art Gallery,East Village,40.72397800174965,-73.98982062935829
1732,MN22,Jack Crystal Theater,Theater,East Village,40.727721,-73.988359
1733,MN23,Stonewall National Monument,Historic Site,West Village,40.73353018421624,-74.0025909277502
1734,MN23,The Public Theater,Theater,West Village,40.72916880904384,-73.99207037967628
1735,MN23,Museum of Illusions,Museum,West Village,40.7397002,-74.0029843
1736,MN23,Rubin Museum of Art,Art Museum,West Village,40.74010992418915,-73.99780690670013
1737,MN23,Joe's Pub,Music Venue,West Village,40.729275386862724,-73.99195905981068
1738,MN23,Salmagundi Club,Art Gallery,West Village,40.7342655345608,-73.99437137091088
1739,MN23,The Greene Space at WNYC,Performing Arts Venue,West Village,40.727122463940745,-74.00537489348002
1740,MN23,Cherry Lane Theatre,Theater,West Village,40.73139456167566,-74.00544750168737
1741,MN23,Jackson Square,Park,West Village,40.73908035675414,-74.00291397865857
1742,MN23,Washington Square Arch,Monument / Landmark,West Village,40.731224399595234,-73.9970959605489
1743,MN23,Greenwich House Theater,Theater,West Village,40.73249523148569,-74.00325135722836
1744,MN23,NYU Skirball Center for Performing Arts,Performing Arts Venue,West Village,40.72984830346529,-73.99771571159363
1745,MN23,Children's Museum of the Arts,Art Museum,West Village,40.72746742738934,-74.00804776645211
1746,MN23,SoHo Playhouse,Indie Theater,West Village,40.72638190562041,-74.00442082651541
1747,MN23,KGB Espionage Museum,History Museum,West Village,40.739387,-74.001736
1748,MN23,New York City Fire Museum,Museum,West Village,40.72582735865202,-74.00686735650827
1749,MN23,New York City AIDS Memorial,Park,West Village,40.737297090685644,-74.00127800431396
1750,MN23,Barrow Street Theatre,Theater,West Village,40.73246823548326,-74.00321479205081
1751,MN23,Minetta Lane Theatre,Theater,West Village,40.730492399864666,-74.00132454146991
1752,MN23,Theatre For A New Audience,Performing Arts Venue,West Village,40.732607106860755,-74.00806127855658
1753,MN23,Margo Feiden Galleries,Art Gallery,West Village,40.73242215202204,-73.99486825207848
1754,MN23,Lucille Lortel Theatre,Theater,West Village,40.7331763256703,-74.00570245471664
1755,MN23,Judson Memorial Church,Performing Arts Venue,West Village,40.73026666791645,-73.99827235244254
1756,MN23,Alchemical Theatre Laboratory,Theater,West Village,40.73817580402914,-73.99862798962144
1757,MN23,National Geographic Gallery,Art Gallery,West Village,40.725958,-74.000621
